"TARGET";"acqua";"alarm";"alcool";"allarm";"apertura";"aria";"arm";"asciugatura";"autosanificazion";"cambio";"canal";"carico";"ciclo";"complet";"completa";"detergent";"detersion";"dinamica";"disconnesso";"disinfect";"disinfezion";"fast";"fine";"flow";"giri";"ingresso";"irregolar";"liquido";"massima";"minima";"miscelazion";"numero";"otturato";"perdita";"prelievo";"pression";"pulsant";"regolar";"risciacquo";"scarico";"scollegato";"selfdisinfect";"sensor";"sovrappression";"spray";"spruzzator";"ster";"steril";"sterilizzant";"sterilizzazion";"stop";"tanica";"temperatura";"temperaturac";"tenuta";"test";"timeout";"tipo";"valvol";"vasca";"velo";"veloc"
"neg";0;0;0;0,0144435185363248;0;0;0;0,0220133680655716;0,0220133680655716;0;0;0;0;0;0,0144435185363248;0,0144435185363248;0,0144435185363248;0;0;0;0,0220133680655716;0;0;0;0;0;0,0144435185363248;0;0;0,0144435185363248;0,0220133680655716;0;0;0;0;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0;0,0440267361311432;0,0144435185363248;0;0;0,0144435185363248;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0,010507977645208;0;0;0;0,0179511284772302;0,0179511284772302;0;0,010507977645208;0;0;0;0,0132162810149773;0,0132162810149773;0,0132162810149773;0,00767320766444997;0;0;0,0179511284772302;0;0;0;0;0;0,010507977645208;0;0;0;0,0179511284772302;0;0,010507977645208;0;0;0;0;0,00843058993057031;0;0;0;0;0;0;0;0;0;0;0;0,0153464153288999;0;0;0;0;0;0;0;0;0;0;0;0,0208333333333333
"pos";0;0;0;0;0;0;0;0,017233083338141;0;0;0;0;0;0;0,00562039328704688;0,00562039328704688;0,00562039328704688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,017233083338141
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,00798149037074699;0,00798149037074699;0,00798149037074699;0,00798149037074699;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015962980741494;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0,0179328294580444;0,019349400790728;0;0;0;0;0;0,0135582368706396;0,0135582368706396;0,0135582368706396;0,00845267613242716;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0169053522648543;0;0;0;0;0;0;0;0;0;0;0;0,0211508495181978
"neg";0;0;0;0,0185375731078498;0;0;0;0,0146755787103811;0,0146755787103811;0;0,0185375731078498;0;0;0;0,00831807199668022;0,00831807199668022;0,00831807199668022;0,00787634431711795;0;0;0,0146755787103811;0;0;0;0;0;0,0185375731078498;0;0;0;0,0146755787103811;0;0;0;0;0;0;0,00447808052234014;0,0102874822810517;0,0176702636827476;0,0185375731078498;0;0;0;0;0;0;0;0,00895616104468028;0,00837649486042288;0;0;0;0;0;0;0;0;0;0;0;0,0146755787103811
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00798149037074699;0,00798149037074699;0,00798149037074699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0208333333333333
"neg";0;0;0;0;0;0;0;0,0167104459646286;0,0167104459646286;0;0;0;0;0;0,00889060123022421;0,00889060123022421;0,00889060123022421;0,00539688568261527;0;0;0,0167104459646286;0;0;0;0;0;0;0;0;0;0,0167104459646286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0107937713652305;0;0;0;0;0;0;0;0;0;0;0;0,0167104459646286
"pos";0;0;0;0;0;0;0;0,0148641372180246;0,0146755787103811;0,0379742492744901;0;0;0;0;0,0123642450224633;0,0123642450224633;0,0123642450224633;0,00960041571562436;0;0;0,0146755787103811;0;0;0;0;0;0,0121453065189361;0;0;0;0,0146755787103811;0;0;0;0;0;0,0121453065189361;0,00528609765209066;0,00722256490499451;0,0134768961835371;0;0;0;0;0;0;0;0;0;0,00964986930656979;0,0121453065189361;0,0379742492744901;0;0;0;0;0;0;0;0;0;0,0143972131274106
"neg";0,0247046130523121;0;0;0,0357142857142857;0;0;0;0,0208333333333333;0;0;0;0,0419978421889306;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0,0405844155844156;0,0357142857142857;0;0;0,0208333333333333;0;0;0,0357142857142857;0;0;0,0454545454545455;0,0208333333333333;0,0208333333333333;0,0416666666666667;0;0;0;0;0;0;0;0;0,0416666666666667;0;0,0454545454545455;0;0;0,0208333333333333;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0;0,0269266927158454;0,0269266927158454;0;0;0;0;0,00562039328704688;0,00562039328704688;0,00562039328704688;0,00562039328704688;0;0;0;0;0;0;0;0;0,0269266927158454;0;0;0;0;0;0;0;0;0;0,0269266927158454;0,00562039328704688;0,0168611798611406;0,0281019664352344;0;0;0;0;0;0;0;0;0,0112407865740938;0,0112407865740938;0,0269266927158454;0,0269266927158454;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,00702549160880859;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0140509832176172;0;0;0;0;0;0;0;0;0;0;0;0,0220133680655716
"pos";0;0,0185375731078498;0;0;0;0;0,0185375731078498;0,0146755787103811;0,0146755787103811;0;0;0;0;0;0,0117536324931226;0,0117536324931226;0,0117536324931226;0,00852194631032434;0;0;0,0146755787103811;0;0;0;0;0;0,0185375731078498;0;0;0;0,0146755787103811;0;0;0;0;0;0;0,00478065353060637;0,00962182166286598;0,0168230592596022;0;0;0;0;0,0185375731078498;0;0;0;0,00956130706121273;0,00898164087695533;0;0;0;0;0;0;0;0;0;0;0;0,0200918981615029
"neg";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0;0;0;0;0;0,00562039328704688;0,00562039328704688;0,00562039328704688;0,00562039328704688;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0112407865740938;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0128205128205128;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0256410256410256;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0,00957393518785613;0;0;0;0;0,00966604702046355;0,00966604702046355;0,00966604702046355;0,00617306529360648;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012346130587213;0;0,00957393518785613;0;0;0;0;0;0;0;0;0;0,0179511284772302
"pos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0208333333333333
"neg";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0;0;0;0;0;0,00999935898668643;0,00999935898668643;0,00999935898668643;0,00632294244792773;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0126458848958555;0;0;0;0;0;0;0;0;0;0;0;0,0179511284772302
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0128205128205128;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0256410256410256;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0,0204166666666667;0,0208333333333333;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,00947136857328643;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0189427371465729;0;0;0;0;0;0;0;0;0;0;0;0,02
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0,0239217338200917;0;0;0,0331704013555337;0;0;0;0,0179328294580444;0,0299007545272141;0;0;0,044541641025954;0;0;0,0119073235635249;0,0119073235635249;0,0119073235635249;0,0155707602459732;0;0;0,019349400790728;0;0;0;0;0;0,0331704013555337;0;0;0,0331704013555337;0,019349400790728;0;0;0;0;0,0331704013555337;0;0,00948449694937383;0,0127863235636032;0,0239217338200917;0;0;0;0;0;0;0;0;0,0189689938987477;0,0311415204919464;0;0;0;0,0111354102564885;0;0;0;0;0;0;0;0,0211508495181978
"neg";0;0;0;0,0215413541726763;0;0;0;0,00669763533373086;0,0179511284772302;0;0;0;0;0,00706296089738891;0;0,00706296089738891;0,00706296089738891;0,0108326389022436;0;0;0,0179511284772302;0;0;0;0,0215413541726763;0;0,0215413541726763;0;0;0;0,0179511284772302;0;0;0;0;0;0;0,00669763533373086;0,0115686428491715;0,023137285698343;0;0;0,0215413541726763;0;0;0,0215413541726763;0;0,00706296089738891;0,0133952706674617;0,0108326389022436;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0210153194703526;0,0146755787103811;0;0;0;0;0;0,0120797280136033;0,0120797280136033;0,0120797280136033;0,0046862507520273;0;0;0,0146755787103811;0;0;0;0;0;0;0;0;0;0,0146755787103811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00937250150405461;0;0;0;0;0;0;0;0;0;0;0;0,0211328333429487
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0111402973097524;0,0111402973097524;0,0111402973097524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00762488301724965
"pos";0;0;0;0;0;0;0;0,0220133680655716;0,0220133680655716;0;0;0;0;0;0;0;0;0,0162489583533654;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0324979167067309;0;0;0;0;0;0;0;0;0;0;0;0,0162489583533654
"pos";0;0;0;0;0;0;0;0;0,0131039076463534;0,00786234458781204;0;0;0;0;0,00916542875564305;0,00916542875564305;0,00916542875564305;0,00374315147985934;0;0;0,0131039076463534;0;0;0;0;0;0;0;0;0;0,0131039076463534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00748630295971868;0;0,00786234458781204;0;0;0;0;0;0;0;0;0;0,0178867754082713
"neg";0;0;0;0;0;0;0;0,015625;0,015625;0,0125;0;0;0;0;0,0136061298007581;0,0136061298007581;0,0136061298007581;0,0056651236862868;0;0;0,015625;0;0;0;0;0;0;0;0;0;0,015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0113302473725736;0;0,0125;0;0;0;0;0;0;0;0;0;0,0197916666666667
"neg";0;0;0;0,0140722914841658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0140722914841658;0,0140722914841658;0;0;0;0;0;0,0140722914841658;0;0;0;0,00660365322845871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0117404629683049;0,0117404629683049;0,0117404629683049;0;0;0;0;0,0123642450224633;0,0123642450224633;0,0123642450224633;0,00568837255540504;0;0;0,0117404629683049;0;0;0;0;0;0;0;0;0;0,0117404629683049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0113767451108101;0;0,0117404629683049;0;0;0;0;0;0;0;0;0;0,0162489583533654
"pos";0;0;0;0,0224970396371941;0;0;0;0,0169776725185618;0,0279709690318439;0;0,021107931744794;0;0;0;0,0159729594589509;0,0159729594589509;0,0159729594589509;0,0151451861280647;0;0;0,0167104459646286;0;0;0;0;0;0,0224970396371941;0,0195601182040866;0,0267367135434058;0;0,0167104459646286;0;0;0,0195601182040866;0;0;0;0,0169776725185618;0,0211158845054749;0,0422317690109497;0,021107931744794;0;0;0;0;0;0;0;0,0239911527136808;0,0218620876822323;0;0;0,0267367135434058;0,00989550845678526;0;0;0;0;0;0;0;0,0182295774159585
"neg";0;0;0;0;0;0;0;0,019349400790728;0,019349400790728;0;0;0;0;0;0,00660365322845871;0,00660365322845871;0,00660365322845871;0,00660365322845871;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0132073064569174;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0,0155990000192308;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0311980000384617;0;0;0;0;0;0;0;0;0;0;0;0,0155990000192308
"neg";0;0;0;0;0;0;0;0;0,015625;0;0;0;0;0;0,00468234564443323;0,00468234564443323;0,00468234564443323;0,00468234564443323;0;0;0,015625;0;0;0;0;0;0;0;0;0;0,015625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00936469128886646;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0,019349400790728;0,019349400790728;0;0;0;0;0;0,0113379322179416;0,0113379322179416;0,0113379322179416;0,00763547404540539;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0152709480908108;0;0;0;0;0;0;0;0;0;0;0;0,019349400790728
"neg";0;0,0229704710249443;0;0;0;0;0,0229704710249443;0;0;0;0;0;0;0;0;0;0;0,00999935898668643;0;0;0;0;0;0;0;0;0,0229704710249443;0;0;0;0;0;0;0;0;0;0;0,00999935898668643;0;0;0;0;0;0;0,0229704710249443;0;0;0;0,0199987179733729;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,00798149037074699;0,00798149037074699;0,00798149037074699;0,00798149037074699;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015962980741494;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,019349400790728;0,019349400790728;0;0;0;0;0;0,0135582368706396;0,0135582368706396;0,0135582368706396;0,00866729486235206;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0173345897247041;0;0;0;0;0;0;0;0;0;0;0;0,0220321349147894
"neg";0;0;0;0;0;0;0;0,0220133680655716;0,0220133680655716;0;0;0;0;0;0,00999935898668643;0,00999935898668643;0,00999935898668643;0,00999935898668643;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0199987179733729;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,00798149037074699;0,00798149037074699;0,00798149037074699;0,00798149037074699;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015962980741494;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0,0314194181583296;0;0;0;0,015625;0,015625;0,0125;0;0;0;0;0,0161943319838057;0,0161943319838057;0,0161943319838057;0,0137820512820513;0;0;0,015625;0;0;0;0;0;0,0314194181583296;0;0;0,0314194181583296;0,015625;0;0;0;0;0;0;0,0128768462749756;0,0259166906040648;0,0453134590435849;0;0;0;0;0;0;0;0;0,0314042917592231;0,00958756985829206;0;0,0125;0,0314194181583296;0,0193967684395202;0;0;0;0;0;0;0;0,0280059505065604
"neg";0;0;0;0,0557262742772967;0;0;0;0,0215914922164936;0,019349400790728;0;0,0557262742772967;0;0;0;0,0134543462319574;0,0134543462319574;0,0134543462319574;0,0134543462319574;0;0;0,019349400790728;0;0;0;0;0;0,0185754247590989;0;0;0;0,019349400790728;0;0;0;0;0;0;0,00855998549738961;0,0151636387258483;0,0270254508374673;0,0557262742772967;0;0;0;0;0;0;0;0,0171199709947792;0,0143299275057554;0;0;0;0;0;0;0;0;0;0;0;0,0185754247590989
"neg";0;0;0;0;0;0;0;0,019349400790728;0,019349400790728;0;0;0;0;0;0,00660365322845871;0,00660365322845871;0,00660365322845871;0,00660365322845871;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0132073064569174;0;0;0;0;0;0;0;0;0;0;0;0
"pos";0;0;0;0;0;0;0;0,019349400790728;0,019349400790728;0,0103196804217216;0;0;0;0;0,00638353145417676;0,00638353145417676;0,00638353145417676;0,00638353145417676;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0127670629083535;0;0,0103196804217216;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0128205128205128;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0256410256410256;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0;0;0;0;0;0,0110468482936802;0,0110468482936802;0,0110468482936802;0,00843058993057031;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0168611798611406;0;0;0;0;0;0;0;0;0;0;0;0,0162489583533654
"neg";0;0;0;0;0;0;0;0,02;0;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02
"neg";0;0;0;0;0;0;0;0;0,0179511284772302;0,0107706770863382;0;0;0;0;0,0105618229296875;0,0105618229296875;0,0105618229296875;0,00650279503311323;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0130055900662265;0;0,0107706770863382;0;0;0;0;0;0;0;0;0;0,017233083338141
"neg";0,0284699999811926;0;0;0;0;0;0;0,0211330813956888;0,0138413670620307;0;0;0,0486854334268119;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0107136773419939;0;0;0,0138413670620307;0;0,00804407508891627;0;0;0;0;0;0;0;0,0138413670620307;0,0663408027110675;0;0;0;0;0,0663408027110675;0,00804407508891627;0;0,0284699999811926;0;0;0;0;0;0;0;0;0,0160881501778325;0,0214273546839879;0,0663408027110675;0;0;0,012171358356703;0;0;0;0,00804407508891627;0;0;0;0,0185754247590989
"neg";0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0,0103016990363956;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0206033980727912;0;0;0;0;0;0;0;0;0;0;0;0,0103016990363956
"neg";0;0;0;0;0;0;0;0,0220133680655716;0,0220133680655716;0;0;0;0;0;0,00999935898668643;0,00999935898668643;0,00999935898668643;0,00999935898668643;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0,0220133680655716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0199987179733729;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0204166666666667;0,0208333333333333;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,00947136857328643;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0189427371465729;0;0;0;0;0;0;0;0;0;0;0;0,02
"neg";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0;0;0;0;0;0,00999935898668643;0,00999935898668643;0,00999935898668643;0,00632294244792773;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0126458848958555;0;0;0;0;0;0;0;0;0;0;0;0,0179511284772302
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,019349400790728;0,019349400790728;0;0;0;0;0;0,00660365322845871;0,00660365322845871;0,00660365322845871;0,00660365322845871;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0,019349400790728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0132073064569174;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0,0196321724971891;0;0;0,0242424242424242;0;0;0;0,015625;0,015625;0;0;0,0330898232654552;0;0;0,00542235271830869;0,00822335371531509;0,00822335371531509;0,00822335371531509;0;0;0,015625;0;0;0;0;0;0,0242424242424242;0,0113636363636364;0;0,025;0,015625;0;0;0,0113636363636364;0;0,025;0;0,00881289561769981;0,0109948585786616;0,0189024562928618;0;0;0;0;0;0;0;0;0,00964067369947741;0,00923932978709742;0;0;0;0,00863731391852744;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,0128205128205128;0,0128205128205128;0,0128205128205128;0,0113071113585582;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0226142227171165;0;0;0;0;0;0;0;0;0;0;0;0,0208333333333333
"pos";0;0;0;0;0;0;0;0,0215731007042602;0,0179511284772302;0;0;0;0;0;0,00999935898668643;0,00999935898668643;0,00999935898668643;0,00624987733519613;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0124997546703923;0;0;0;0;0;0;0;0;0;0;0;0,017233083338141
"neg";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0,0517241379310345;0;0;0;0,0208333333333333;0,0208333333333333;0;0,0517241379310345;0;0;0;0,00889890305703975;0,00889890305703975;0,00889890305703975;0,0128205128205128;0;0;0,0208333333333333;0;0;0;0;0;0,0172413793103448;0;0;0;0,0208333333333333;0;0;0;0;0;0;0,00964430086465262;0;0;0,0517241379310345;0;0;0;0;0;0;0;0,0192886017293052;0,0142198966375377;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0;0,0208333333333333;0,0172413793103448;0;0;0;0,0138888888888889;0;0,0138888888888889;0,0138888888888889;0,0106104893254333;0;0;0,0208333333333333;0,0186206896551724;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0106104893254333;0;0,0106104893254333;0;0,0172413793103448;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0208333333333333;0,0208333333333333;0;0;0;0;0;0,00798149037074699;0,00798149037074699;0,00798149037074699;0,00798149037074699;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0,0208333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,015962980741494;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0;0;0;0;0,0179511284772302;0,0179511284772302;0;0;0;0;0;0,00562039328704688;0,00562039328704688;0,00562039328704688;0,00562039328704688;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0,0179511284772302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0112407865740938;0;0;0;0;0;0;0;0;0;0;0;0
"neg";0;0;0;0,0391660984957751;0;0;0;0,0179511284772302;0,0179511284772302;0;0,0391660984957751;0;0;0;0,0161227661227661;0,0161227661227661;0,0161227661227661;0,0131241586700259;0;0;0,0179511284772302;0;0;0;0;0;0,0195830492478875;0;0;0;0,0179511284772302;0;0;0;0;0;0;0,00772804076968945;0,012224355399327;0,0222005534838352;0,0391660984957751;0;0;0;0;0;0;0;0,0154560815393789;0,0137955107954787;0;0;0;0;0;0;0;0;0;0;0;0,0220133680655716
"neg";0;0;0;0,0267367135434058;0;0;0;0,0167104459646286;0,0279709690318439;0,0133683567717029;0;0;0;0;0,0102833513628484;0,0102833513628484;0,0102833513628484;0,0127580127653717;0;0;0,0167104459646286;0;0;0;0;0;0,0267367135434058;0;0;0;0,0167104459646286;0;0;0;0;0;0;0,00716869343502104;0,00879794194298036;0,0167812596319811;0;0;0;0;0;0;0;0;0,0164554099303892;0,0255160255307435;0;0,0133683567717029;0;0,0079833176890007;0;0;0,0267367135434058;0;0;0;0;0,0182615994274934
